Date,V,3350.T,NVDA,3825.T,2559.T,1542.T,INDA,FTN,YINN,XLV,1489.T,8801.T,SHY,9843.T,1364.T,VYM,8766.T,VDC,8630.T,EEM,254A.T,VTI,IWM,Z,IEF,BND,200A.T,2811.T,MSTR,BABA,224A.T,2530.T,8795.T,6072.T,MOS,380A.T,DLO,GLD,VS,8985.T,TDOC,STRL,9434.T,2019.T,9984.T,4707.T,IO,NVDU,EURJPY=X,8802.T,6367.T,PTON,FNGU,LYF,TSM,ADM,2631.T,COIN,VWO,1326.T,PLTR,7453.T,PFFD,180A.T,QQQ,VGK,8737.T,BNDX,MU,2413.T,8600.T,2647.T,TQQQ,1322.T,TMF,2620.T,SOXX,EBIZ,FUTU,VDE,PFF,VBK,CURE,EFA,5838.T,2914.T,9432.T,159A.T,1629.T,VEA,XL,SOXL,1656.T,3863.T,CWEB,EDV,2098.T,2563.T,282A.T,U,AGG,8473.T,BIDU,8173.T,TSLA,CLS,3778.T,DIS,2553.T,1545.T,9506.T,XLP,2568.T,USDJPY=X,VXUS,PSO,1651.T,CXSE,AMZN,PDD,VOO,ZM,2837.T,NOBL,MS,1615.T,3903.T,SPO,ACWI,SPYG,MARA,VIG,TMV,ICLN,1343.T,VXF
2023-01-27,,34.0,,,13245.5302734375,,,52.70000076293945,,,,,,,18076.30859375,,2526.790771484375,,1717.3826904296875,,,,,,,,,,,,,12826.955078125,1908.9805908203125,133.0,,,,,21.736963272094727,75336.296875,,34.5,130.50210571289062,,6089.64501953125,,13.760000228881836,,141.39300537109375,1587.3485107421875,21568.43359375,,,16.18000030517578,,,11035.548828125,,,,,,,,,,276.1059875488281,,,,358.1347045898437,,,8280.0,,,,,,,,,,,,2356.3857421875,,,48878.83984375,,,,,932.5704345703124,,,,,,,,,,,,13.199999809265137,,,1657.325439453125,15577.5009765625,,67.74118041992188,,,51.16398239135742,,1224.2918701171875,,,,,,,,,,,102.23999786376952,,,,,,,,
2023-01-30,,,,,,,,,,,1310.6558837890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.4930419921875,,,,,,244.25035095214844,930.6133422851562,,,,,,,,,,,,,497.3985900878906,,,15690.810546875,,,2671.787841796875,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,227.0946807861328,,19.524147033691406,,,,40.91240692138672,,60.948272705078125,130.18748474121094,,,77.35398864746094,,,105.71619415283205,,184.0325164794922,,,,,,44.209999084472656,94.14127349853516,70.2192611694336,,,25.17300033569336,,,,,,47.24077606201172,,16.59000015258789,179.41000366210938,,,29.39999961853028,,,,,,,,,,,12.93000030517578,69.45999908447266,,89.97710418701172,78.89234924316406,,58.47999954223633,40.56024932861328,,7.78000020980835,,19.426538467407227,,291.7482604980469,57.57544708251953,,45.75643157958984,59.77510452270508,,,,22.36030387878418,,88.8207778930664,,132.99644470214844,19.91267204284668,,118.95038604736328,30.1561222076416,221.59327697753903,104.1785125732422,,,,,,,43.62166213989258,70.77580261230469,14.36722469329834,,,60.52631759643555,86.274169921875,,,,35.52000045776367,94.7261962890625,,,,173.22000122070312,,,107.6409683227539,,,,,,130.47900390625,,,,38.39247131347656,103.12999725341795,97.9800033569336,365.0527038574219,75.0,,90.05608367919922,91.8565444946289,,,,88.7321548461914,,7.210000038146973,151.73403930664062,25.413503646850582,20.305206298828125,,144.3427734375
2023-02-01,227.7753295898437,,20.92922019958496,,,,40.09395599365234,,64.86186981201172,130.80252075195312,,,77.488525390625,,,105.89752197265624,,185.57205200195312,,,,,,44.97999954223633,94.818359375,70.67064666748047,,,26.79199981689453,,,,,,47.54592514038086,,16.950000762939453,181.6699981689453,,,30.739999771118164,,,,,,,,,,,16.360000610351562,78.20999908447266,,91.92742156982422,79.38751220703125,,65.69999694824219,40.97324752807617,,8.199999809265137,,19.55233192443848,,297.9869079589844,58.23897171020508,,45.90081024169922,62.055084228515625,,,,23.80479431152344,,91.87041473388672,,139.9315948486328,20.6608943939209,,116.76911163330078,30.323984146118164,226.4812927246093,105.6873550415039,,,,,,,44.01250076293945,71.34209442138672,16.62323570251465,,,65.0655517578125,87.84346771240234,,,,36.540000915527344,95.3941879272461,,,,181.4100036621093,,,108.53392791748048,,,,,,130.11000061035156,,,,39.32720947265625,105.1500015258789,102.9800033569336,369.0508117675781,78.11000061035156,,90.87037658691406,92.6681900024414,,,,89.63648986816406,,7.519999980926514,152.98666381835938,24.550439834594727,20.510805130004883,,146.9010467529297
2023-02-02,,38.0,,,13274.1796875,,,53.84999847412109,,,,,,,17992.80078125,,2444.63720703125,,1629.113037109375,,,,,,,,,,,,,12528.4375,1859.7049560546875,133.0,,,,,22.321855545043945,74793.015625,,36.31999969482422,128.88502502441406,,6214.5654296875,,14.850000381469728,,141.63699340820312,1566.0260009765625,21601.89453125,,,17.549999237060547,,,11370.8544921875,,,,,,,,,,273.5335388183594,,,,358.1347045898437,,,8011.0,,,,,,,,,,,,2315.431884765625,,,47906.546875,,,,,954.0988159179688,,,,,,,,,,,,13.699999809265137,,,1616.9388427734375,16045.5166015625,,68.51287078857422,,,51.23640060424805,,1196.57177734375,,,,,,,,,,,122.56999969482422,,,,,,,,
2023-02-03,,37.0,,,13288.50390625,,,53.0,,,,,,,17963.330078125,,2410.595458984375,,1625.5345458984375,,,,,,,,,,,,,12570.416015625,1862.4423828125,134.0,,,,,21.938316345214844,72710.3984375,,36.86000061035156,128.92872619628906,,6224.40283203125,,14.710000038146973,,140.3800048828125,1565.552001953125,21864.80859375,,,17.3799991607666,,,11489.2001953125,,,,,,,,,,275.2484741210937,,,,353.57830810546875,,,7900.0,,,,,,,,,,,,2303.982421875,,,47963.1875,,,,,941.3775024414062,,,,,,,,,,,,13.68000030517578,,,1612.998779296875,16203.1630859375,,68.24325561523438,,,50.62988662719727,,1197.495849609375,,,,,,,,,,,121.16999816894533,,,,,,,,
2023-02-06,,36.0,,,13422.2021484375,,,51.9900016784668,,,,,,,18061.5703125,,2456.4384765625,,1651.7769775390625,,,,,,,,,,,,,12234.5830078125,1806.7789306640625,133.0,,,,,22.024614334106445,71080.5234375,,36.84999847412109,132.4687957763672,,6228.3369140625,,14.880000114440918,,142.43699645996094,1602.0374755859375,21874.37109375,,,17.350000381469727,,,11696.30078125,,,,,,,,,,275.2484741210937,,,,349.9331359863281,,,7974.0,,,,,,,,,,,,2321.59716796875,,,48982.6796875,,,,,923.7633666992188,,,,,,,,,,,,13.529999732971191,,,1630.23681640625,16488.8984375,,68.3269271850586,,,50.1048469543457,,1209.5076904296875,,,,,,,,,,,122.91999816894533,,,,,,,,
2023-02-07,,35.0,,,13436.525390625,,,53.77999877929688,,,,,,,18120.517578125,,2475.501708984375,,1655.35546875,,,,,,,,,,,,,12472.46484375,1835.9794921875,133.0,,,,,22.28350067138672,72076.5625,,37.18000030517578,133.7799530029297,,6165.38427734375,,15.31999969482422,,142.27999877929688,1593.9820556640625,21946.07421875,,,17.93000030517578,,,11706.162109375,,,,,,,,,,275.2484741210937,,,,352.6670227050781,,,7930.0,,,,,,,,,,,,2329.964111328125,,,49190.34765625,,,,,927.6776123046876,,,,,,,,,,,,13.380000114440918,,,1630.23681640625,16503.677734375,,68.03870391845703,,,50.44884490966797,,1215.5137939453125,,,,,,,,,,,125.37999725341795,,,,,,,,
2023-02-08,,,,,,,,,,,1305.1038818359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594.4560546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.91078186035156,,,,,,244.0663146972656,924.741943359375,,,,,,,,,,,,,609.5863037109375,,,16720.443359375,,,2848.320068359375,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09,,34.0,,275.1716003417969,13446.0751953125,8638.0,,57.81999969482422,,,1306.2728271484375,765.564697265625,,3236.885009765625,,,,,1646.11083984375,37.6850700378418,,196.9294891357422,182.90869140625,,,,,2952.64453125,,103.00392150878906,,12337.19921875,1854.229736328125,134.0,,,,,21.75613784790039,71804.9140625,,,,,5851.6064453125,302.48211669921875,15.039999961853027,,,1594.4560546875,21946.072265625,,,16.219999313354492,,,,,,22975.0,,658.55859375,,,,,276.96343994140625,,,3433.955810546875,357.223388671875,4593.8955078125,,7993.0,,271.4085388183594,,,46.40578079223633,,,,,64.4444351196289,,,139.81900024414062,,,,,,245.17068481445312,,,,,250.1138153076172,,,,1216.5362548828125,148.07000732421875,1670.7342529296875,,,,,,,626.4273071289062,,2810.1376953125,,,10.195180892944336,1215.9755859375,,,,,,1828.75537109375,,,193.0874938964844,819.0130615234375,,,52.69530487060547,,,,,1720.770751953125,
2023-02-10,,32.0,,264.2442321777344,13360.1279296875,8515.0,,59.61000061035156,,,1317.962158203125,756.3599853515625,,3225.19580078125,,,,,1664.00341796875,37.3228874206543,,197.2855682373047,183.274642944336,,,,,2933.282958984375,,98.4358901977539,,12327.87109375,1890.7303466796875,133.0,,,,,22.09173583984375,71714.3671875,,,,,5781.76904296875,349.2380065917969,15.15999984741211,,,1534.2789306640625,22218.544921875,,,10.3100004196167,,,,,,22770.0,,656.1828002929688,,,,,276.96343994140625,,,3432.01025390625,361.7798156738281,4591.1376953125,,7940.0,,271.3156433105469,,,44.8426399230957,,,,,64.1629867553711,,,139.81900024414062,,,,,,244.4344482421875,,,,,246.7207794189453,,,,1202.9901123046875,138.99000549316406,1680.30126953125,,,,,,,630.1953125,,2771.459228515625,,,9.952439308166504,1221.5302734375,,,,,,1823.093505859375,,,194.6149444580078,813.056640625,,,52.822303771972656,,,,,1731.3360595703125,
2023-02-13,,32.0,,,13321.9287109375,,,60.150001525878906,,,,,,,17877.298828125,,2436.46728515625,,1651.1805419921875,,,,,,,,,,,,,12430.4853515625,1874.3050537109373,136.0,,,,,22.10132026672364,72438.75,,36.709999084472656,133.3865966796875,,5716.85009765625,,15.84000015258789,,140.45899963378906,1535.2265625,21922.171875,,,10.460000038146973,,,11489.2001953125,,,,,,,,,,276.1059875488281,,,,358.1347045898437,,,7921.0,,,,,,,,,,,,2349.340087890625,,,49530.1796875,,,,,929.634765625,,,,,,,,,,,,13.600000381469728,,,1621.864013671875,16208.08984375,,68.61515808105469,,,50.50315475463867,,1221.5303955078125,,,,,,,,,,,122.31999969482422,,,,,,,,
2023-02-14,226.7289581298828,,22.95588493347168,,,,39.98416519165039,,52.02761459350586,129.64080810546875,,,76.82534790039062,,,105.50623321533205,,182.8009033203125,,,,,,45.540000915527344,92.00357818603516,69.0584487915039,,,27.11400032043457,,,,,,47.65081787109375,,16.450000762939453,172.61000061035156,,,30.43000030517578,,,,,,,,,,,13.5600004196167,88.3499984741211,,95.05184173583984,78.29972076416016,,59.02999877929688,39.68623352050781,,9.220000267028809,,19.23129272460937,,303.76007080078125,58.03044509887695,,45.57052612304688,61.52970123291016,,,,24.878402709960938,,81.38726806640625,,142.1159210205078,19.334047317504883,,118.90275573730467,29.93591690063477,223.72067260742188,102.5917739868164,,,,,,,43.50727462768555,70.19031524658203,17.147659301757812,,,54.46113204956055,83.6649398803711,,,,39.720001220703125,93.20545959472656,,,,209.25,,,106.81747436523438,,,,,,132.33700561523438,,,,36.552207946777344,99.6999969482422,95.88999938964844,370.693115234375,77.9000015258789,,90.06578063964844,94.9049072265625,,,,89.27669525146484,,6.71999979019165,151.95738220214844,27.672016143798828,19.31637954711914,,145.99929809570312
2023-02-15,,31.0,,,13555.8974609375,,,62.810001373291016,,,,,,,17931.396484375,,2539.499755859375,,1655.9517822265625,,,,,,,,,,,,,12421.1572265625,1981.069580078125,134.0,,,,,22.47527313232422,74068.625,,38.13999938964844,134.47923278808594,,5696.193359375,,16.200000762939453,,142.7689971923828,1523.8546142578125,22079.91796875,,,11.5,,,11809.7138671875,,,,,,,,,,276.1059875488281,,,,358.1347045898437,,,8040.0,,,,,,,,,,,,2454.146484375,,,49426.34375,,,,,939.4203491210938,,,,,,,,,,,,13.65999984741211,,,1622.84912109375,16651.47265625,,68.12236785888672,,,50.25873947143555,,1235.87939453125,,,,,,,,,,,128.27000427246094,,,,,,,,
2023-02-16,,34.0,,240.4026336669922,13742.1181640625,8547.0,,61.38999938964844,,,1351.2764892578125,763.2244873046875,,3141.424072265625,,,,,1670.862060546875,37.25788879394531,,197.9302978515625,185.47999572753903,,,,,2913.92138671875,,97.92305755615234,,12691.689453125,1978.3319091796875,138.0,,,,,21.88079071044922,75517.40625,,,,,5796.5234375,340.65020751953125,15.850000381469728,,,1541.386474609375,22156.40234375,,,10.989999771118164,,,,,,22885.0,,665.210693359375,,,,,275.2484741210937,,,3349.32275390625,354.48956298828125,4624.23974609375,,8100.0,,275.8699951171875,,,48.92634963989258,,,,,64.31732940673828,,,141.52943420410156,,,,,,246.6431579589844,,,,,251.56793212890625,,,,1241.0068359375,149.00999450683594,1714.2203369140625,,,,,,,627.3693237304688,,2907.825439453125,,,10.1671724319458,1240.9710693359375,,,,,,1830.6424560546875,,,198.74801635742188,834.89697265625,,,52.76368713378906,,,,,1733.5556640625,
2023-02-17,,34.0,,,13598.8720703125,,,60.63999938964844,,,,,,,18010.087890625,,2566.732666015625,,1682.194091796875,,,,,,,,,,,,,12677.697265625,1942.74365234375,137.0,,,,,22.015026092529297,75607.953125,,38.29999923706055,133.47401428222656,,5669.63525390625,,15.84000015258789,,142.99099731445312,1537.121826171875,22070.361328125,,,11.279999732971191,,,11809.7138671875,,,,,,,,,,275.2484741210937,,,,348.1105651855469,,,8004.0,,,,,,,,,,,,2440.4951171875,,,49681.21875,,,,,944.3131713867188,,,,,,,,,,,,13.170000076293944,,,1606.595947265625,16661.326171875,,68.50358581542969,,,50.01432418823242,,1242.3597412109375,,,,,,,,,,,125.33000183105467,,,,,,,,
2023-02-20,,,,,,,,,,,1371.440185546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552.2847900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.5500030517578,,,,,,246.2750244140625,985.412841796875,,,,,,,,,,,,,580.7947998046875,,,16577.57421875,,,2826.99755859375,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,218.06072998046875,,20.64140892028809,,,,39.794525146484375,,45.927032470703125,127.18075561523438,,,76.75902557373047,,,103.0916519165039,,183.3686065673828,,,,,,43.54999923706055,90.68175506591795,68.19548034667969,,,26.992000579833984,,,,,,46.59233474731445,,15.390000343322754,170.6199951171875,,,28.540000915527344,,,,,,,,,,,13.25,71.05999755859375,,85.0382080078125,77.9358901977539,,62.06999969482422,38.66814041137695,,8.470000267028809,,18.50899314880371,,291.1640014648437,57.30055618286133,,45.117557525634766,57.09861373901367,,,,21.81374168395996,,72.81016540527344,,132.59121704101562,18.216705322265625,,110.99685668945312,28.97024154663086,216.408432006836,96.42011260986328,,,,,,,42.61119842529297,70.449462890625,13.862591743469238,,,47.22732925415039,79.53369903564453,,,,36.47999954223633,91.98319244384766,,,,197.3699951171875,,,101.29104614257812,,,,,,134.33599853515625,,,,34.77035903930664,94.58000183105467,84.51000213623047,358.55206298828125,72.47000122070312,,88.22394561767578,92.13024139404295,,,,86.69982147216797,,7.130000114440918,148.539306640625,30.744335174560547,18.90518379211425,,141.8040771484375
2023-02-22,217.46766662597656,,20.740345001220703,,,,39.25554656982422,,44.87189865112305,126.75121307373048,,,76.79692077636719,,,102.8148956298828,,183.07994079589844,,,,,,42.4900016784668,90.8434066772461,68.34720611572266,,,26.857999801635746,,,,,,47.8701400756836,,15.350000381469728,169.66000366210938,,,29.43000030517578,,,,,,,,,,,13.43000030517578,71.41999816894531,,84.25227355957031,78.136962890625,,61.18000030517578,38.50486373901367,,8.359999656677246,,18.734708786010746,,291.3819274902344,56.94983673095703,,45.18361282348633,56.484004974365234,,,,21.8332633972168,,74.71617889404297,,131.95538330078125,18.358367919921875,,110.21578979492188,29.31318664550781,217.57598876953125,95.3979949951172,,,,,,,42.36334991455078,70.34388732910156,13.68448543548584,,,47.43014907836914,80.63977813720703,,,,37.84999847412109,92.2295379638672,,,,200.8600006103516,,,100.88426208496094,,,,,,134.9759979248047,,,,34.49772644042969,95.79000091552734,83.41999816894531,358.1023254394531,73.38999938964844,,88.22394561767578,91.79991149902344,,,,86.46644592285156,,7.190000057220459,148.32569885253906,29.89534568786621,18.826860427856445,,142.3431854248047
2023-02-23,,,,,,,,60.58000183105469,,,,,,,,,,,,36.38494491577149,,194.129135131836,182.28271484375,,,,,,,89.42328643798828,,,,,,,,,21.573959350585938,,,,,,,,16.1200008392334,,,,,,,10.56999969482422,,,,,,,,,,,,,,,,,,,,,,,,,43.77775192260742,,,,,63.74533462524414,,,,,,,,,,,,,,,,,,,137.94000244140625,,,,,,,,,,,,,10.176508903503418,,,,,,,,,,,,,,51.91376876831055,,,,,,
2023-02-24,,34.0,,,13441.30078125,,,58.86000061035156,,,,,,,17946.15234375,,2640.2626953125,,1730.8021240234375,,,,,,,,,,,,,12575.080078125,1852.40478515625,136.0,,,,,21.439716339111328,71080.5234375,,38.040000915527344,134.56661987304688,,5503.40234375,,16.040000915527344,,142.66400146484375,1572.1856689453125,22338.05078125,,,10.199999809265137,,,11617.4052734375,,,,,,,,,,286.3956298828125,,,,362.6911315917969,,,7941.0,,,,,,,,,,,,2462.953857421875,,,49464.10546875,,,,,1019.6624755859376,,,,,,,,,,,,13.119999885559082,,,1626.7891845703125,16350.9580078125,,67.60173034667969,,,48.58405685424805,,1240.5081787109375,,,,,,,,,,,117.13999938964844,,,,,,,,
2023-02-27,,33.0,,,13460.400390625,,,59.619998931884766,,,,,,,17936.314453125,,2635.7236328125,,1760.92138671875,,,,,,,,,,,,,12425.8212890625,1868.8299560546875,136.0,,,,,21.33424949645996,69993.9453125,,38.34000015258789,134.78514099121094,,5379.46533203125,,16.25,,143.9499969482422,1578.8194580078125,22395.416015625,,,10.0,,,11597.6796875,,,,,,,,,,287.2530822753906,,,,368.1588439941406,,,7834.0,,,,,,,,,,,,2463.834716796875,,,50030.48828125,,,,,1029.4481201171875,,,,,,,,,,,,13.050000190734863,,,1630.23681640625,16355.8828125,,67.52734375,,,49.05477523803711,,1246.5257568359375,,,,,,,,,,,116.83999633789062,,,,,,,,
2023-02-28,,33.0,,,13517.69921875,,,59.43999862670898,,,,,,,18034.677734375,,2623.92236328125,,1741.2393798828125,,,,,,,,,,,,,12729.00390625,1880.6927490234373,136.0,,,,,21.08495140075684,69722.3046875,,38.459999084472656,134.39178466796875,,5426.67919921875,,16.65999984741211,,144.60899353027344,1606.775634765625,22318.93359375,,,10.0,,,11656.8525390625,,,,,,,,,,286.3956298828125,,,,359.04595947265625,,,7952.0,,,,,,,,,,,,2439.174072265625,,,49294.1875,,,,,1065.655029296875,,,,,,,,,,,,12.949999809265137,,,1630.23681640625,16444.560546875,,66.96949005126953,,,48.71078872680664,,1240.5081787109375,,,,,,,,,,,116.3000030517578,,,,,,,,
2023-03-01,215.826904296875,,22.68306541442871,,,,39.135772705078125,,45.12129211425781,123.93973541259766,,,76.5901107788086,,,101.94640350341795,,178.9713134765625,,,,,,41.47999954223633,90.33412170410156,67.94229125976562,,,25.791000366210938,,,,,,51.9370002746582,,15.300000190734863,170.75999450683594,,,25.8799991607666,,,,,,,,,,,12.65999984741211,71.48999786376953,,85.79505157470703,75.86781311035156,,64.66999816894531,38.62012100219727,,7.690000057220459,,18.79790687561035,,288.36163330078125,56.94983673095703,,44.918243408203125,56.84087371826172,,,,21.07197570800781,,73.09606170654297,,135.05889892578125,17.797700881958008,,113.28289794921876,29.375581741333008,216.84381103515625,89.04137420654297,,,,,,,42.37288284301758,68.62584686279297,14.525542259216309,,,48.11586380004883,79.94020080566406,,,,29.709999084472656,91.67303466796876,,,,202.7700042724609,,,97.76883697509766,,,,,,136.34800720214844,,,,34.54640579223633,92.16999816894533,91.04000091552734,354.6321105957031,69.62000274658203,,87.4387435913086,90.7806625366211,,,,85.97051239013672,,6.510000228881836,146.9176788330078,30.516843795776367,19.07162094116211,,142.03932189941406
2023-03-02,,33.0,,,13484.2763671875,,,59.63999938964844,,,,,,,17970.740234375,,2623.46875,,1744.8179931640625,,,,,,,,,,,,,12747.662109375,1856.9671630859373,136.0,,,,,20.413759231567383,69722.3046875,,40.869998931884766,133.6925048828125,,5491.5986328125,,16.8799991607666,,145.29299926757812,1579.76708984375,22170.74609375,,,9.779999732971191,,,11508.9228515625,,,,,,,,,,286.3956298828125,,,,364.513671875,,,8159.0,,,,,,,,,,,,2398.220458984375,,,50426.95703125,,,,,1061.7408447265625,,,,,,,,,,,,13.020000457763672,,,1678.9962158203125,16217.9423828125,,67.38787078857422,,,49.31729507446289,,1244.674072265625,,,,,,,,,,,118.4800033569336,,,,,,,,
2023-03-03,221.1741638183593,,23.8742790222168,,,,40.01410675048828,,47.47135925292969,126.09716796875,,,76.66605377197266,,,103.5593032836914,,181.4922790527344,,,,,,43.220001220703125,90.68668365478516,68.32249450683594,,,24.69099998474121,,,,,,54.69370651245117,,15.170000076293944,172.49000549316406,,,26.8799991607666,,,,,,,,,,,13.859999656677246,76.0,,87.12438201904297,77.61035919189453,,64.51000213623047,39.08114242553711,,8.329999923706055,,18.8030948638916,,296.75897216796875,57.71763229370117,,45.04107666015625,56.28574752807617,,,,22.89710807800293,,75.95509338378906,,138.23817443847656,18.23366355895996,,116.07378387451172,29.502660751342773,222.15728759765625,93.3342742919922,,,,,,,43.05923080444336,69.6240463256836,15.515019416809082,,,51.75690460205078,81.67967987060547,,,,30.8700008392334,92.20491790771484,,,,197.7899932861328,,,100.3484878540039,,,,,,136.7050018310547,,,,35.00404357910156,94.9000015258789,95.69000244140624,362.9412231445313,70.80999755859375,,89.2514877319336,92.80030822753906,,,,87.74030303955078,,6.380000114440918,149.66571044921875,29.16361427307129,19.36533164978028,,144.8524627685547
2023-03-06,,34.0,,,13713.4697265625,,,61.310001373291016,,,,,,,18408.451171875,,2603.497802734375,,1734.380615234375,,,,,,,,,,,,,12934.2353515625,1823.2042236328125,138.0,,,,,23.37657928466797,70356.1328125,,40.459999084472656,134.69775390625,,5614.55224609375,,19.86000061035156,,144.5240020751953,1585.453125,22687.009765625,,,9.75,,,11868.8857421875,,,,,,,,,,285.53814697265625,,,,359.9572448730469,,,8021.0,,,,,,,,,,,,2429.486083984375,,,52437.61328125,,,,,1040.21240234375,,,,,,,,,,,,13.09000015258789,,,1670.6234130859375,16735.22265625,,67.62031555175781,,,49.83327865600586,,1268.2806396484375,,,,,,,,,,,126.37999725341795,,,,,,,,
2023-03-07,,33.0,,,13742.1181640625,,,60.369998931884766,,,,,,,18457.634765625,,2629.369384765625,,1734.08251953125,,,,,,,,,,,,,12780.3115234375,1835.9794921875,137.0,,,,,25.418916702270508,70446.6875,,41.810001373291016,135.30960083007812,,5633.2412109375,,20.90999984741211,,145.31100463867188,1573.1334228515625,23012.064453125,,,9.880000114440918,,,11898.470703125,,,,,,,,,,287.2530822753906,,,,364.513671875,,,8001.0,,,,,,,,,,,,2432.128173828125,,,52683.046875,,,,,1023.5767211914062,,,,,,,,,,,,13.0,,,1670.6234130859375,16779.560546875,,66.9509048461914,,,48.982364654541016,,1277.0753173828125,,,,,,,,,,,126.33000183105467,,,,,,,,
2023-03-08,,33.0,,,13694.369140625,,,61.790000915527344,,,,,,,18496.978515625,,2631.184814453125,,1739.1519775390625,,,,,,,,,,,,,12509.7802734375,1828.67919921875,136.0,,,,,25.12167739868164,69903.3984375,,41.59000015258789,135.39700317382812,,5595.86328125,,21.100000381469727,,144.91799926757812,1594.929931640625,22969.04296875,,,9.800000190734863,,,11859.0234375,,,,,,,,,,287.2530822753906,,,,368.1588439941406,,,7956.0,,,,,,,,,,,,2449.302490234375,,,52616.96875,,,,,1021.6196899414062,,,,,,,,,,,,13.149999618530272,,,1635.654541015625,16725.369140625,,67.06246185302734,,,49.20867156982422,,1279.3897705078125,,,,,,,,,,,126.98999786376952,,,,,,,,
2023-03-09,,34.0,,,13660.9453125,,,59.95000076293945,,,,,,,18669.11328125,,2685.651611328125,,1783.5849609375,,,,,,,,,,,,,12430.4853515625,1848.7547607421875,137.0,,,,,24.63266944885254,69269.5546875,,40.86000061035156,136.27108764648438,,5606.68310546875,,20.25,,144.75900268554688,1608.671142578125,22930.802734375,,,8.920000076293945,,,11844.23046875,,,,,,,,,,287.2530822753906,,,,379.0942077636719,,,7920.0,,,,,,,,,,,,2461.6328125,,,53183.34765625,,,,,1056.847900390625,,,,,,,,,,,,12.829999923706056,,,1635.654541015625,16705.6640625,,66.43953704833984,,,48.63836669921875,,1291.4244384765625,,,,,,,,,,,123.93000030517578,,,,,,,,
2023-03-10,,33.0,,,13350.5791015625,,,58.7599983215332,,,,,,,18369.109375,,2615.298828125,,1742.7303466796875,,,,,,,,,,,,,12169.2822265625,1754.765625,135.0,,,,,23.51082229614257,69269.5546875,,38.869998931884766,135.22219848632812,,5255.52783203125,,19.36000061035156,,144.35499572753906,1577.8717041015625,22572.283203125,,,8.710000038146973,,,11573.0263671875,,,,,,,,,,287.2530822753906,,,,356.3121643066406,,,7762.0,,,,,,,,,,,,2447.1005859375,,,52154.421875,,,,,1069.5693359375,,,,,,,,,,,,12.510000228881836,,,1623.8341064453125,16331.2509765625,,66.11414337158203,,,48.22195816040039,,1265.50341796875,,,,,,,,,,,121.66000366210938,,,,,,,,
2023-03-13,,32.0,,,13293.279296875,,,59.27000045776367,,,,,,,18039.59375,,2532.69140625,,1684.8779296875,,,,,,,,,,,,,12397.8349609375,1674.4644775390625,134.0,,,,,23.338228225708008,68635.71875,,37.869998931884766,134.52291870117188,,5167.9853515625,,19.51000022888184,,143.66000366210938,1549.441650390625,22247.228515625,,,8.460000038146973,,,11503.9921875,,,,,,,,,,284.6806640625,,,,338.99774169921875,,,7800.0,,,,,,,,,,,,2438.733642578125,,,51229.328125,,,,,1033.3624267578125,,,,,,,,,,,,12.380000114440918,,,1623.8341064453125,16213.0166015625,,66.44883728027344,,,47.99565124511719,,1235.41650390625,,,,,,,,,,,123.38999938964844,,,,,,,,
2023-03-14,,31.0,,,13135.70703125,,,60.88999938964844,,,,,,,17562.5390625,,2372.468994140625,,1613.3079833984375,,,,,,,,,,,,,12337.19921875,1523.8995361328125,132.0,,,,,24.450483322143555,68001.8828125,,39.220001220703125,133.9547576904297,,4957.48779296875,,19.690000534057617,,142.7429962158203,1531.90966796875,21788.32421875,,,8.510000228881836,,,11351.1318359375,,,,,,,,,,280.3933410644531,,,,316.215576171875,,,7760.0,,,,,,,,,,,,2398.66064453125,,,49482.984375,,,,,1004.9840698242188,,,,,,,,,,,,12.369999885559082,,,1632.2069091796875,16025.8095703125,,67.05316925048828,,,48.42110824584961,,1188.6658935546875,,,,,,,,,,,125.54000091552734,,,,,,,,
